序號,縣市,業者,品項,批號,有效日期,備註
,新北市,菖駿企業社,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-18L,C2280526O,20270527,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-18L,C2290626O,20270628,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-18L,C2300426O,20270429,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-18L,C2300626P,20270629,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1060526K,20270505,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1080526K,20270507,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1100626K,20270609,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1120626K,20270611,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1140426K,20270413,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1220426K,20270421,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,新北市,菖駿企業社,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,新北市,菖駿企業社,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS100626L,20280603,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS150526L,20280428,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS220426L,20280419,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS220526L,20280513,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS240626L,20280607,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS260526L,20280513,福壽自行揭露
,新北市,菖駿企業社,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,臺中市,詠益商行,沙拉油 １８Ｌ,C2160426O,2027/04/15,福壽自行揭露
,臺中市,詠益商行,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,臺中市,詠益商行,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1160426K,2027/04/15,福壽自行揭露
,臺中市,詠益商行,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1250526K,2027/05/24,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2050526O,20270504,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2050626P,20270604,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2110626O,20270610,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2120526O,20270511,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2150526O,20270514,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2160426O,20270415,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-3L,C1060526K,20270505,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-3L,C1120626K,20270611,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-3L,C1160426K,20270415,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-3L,C1270426K,20270426,福壽自行揭露
,臺中市,詠益商行,福壽大豆沙拉油-600CC,C1130526A,20270512,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油 １８Ｌ,BL220526D,2027/05/21,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL030626D,20270602,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL040626D,20270603,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL050526D,20270504,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL080526D,20270507,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL110626D,20270610,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL140526D,20270513,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL150626D,20270614,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL220526D,20270521,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL230426D,20270422,福壽自行揭露
,臺中市,詠益商行,福壽炸酥油-18L,BL240426D,20270423,福壽自行揭露
,臺中市,詠益商行,福壽香油-3L,BS050526L,20280419,福壽自行揭露
,彰化縣,詠盛商行,福壽大豆沙拉油-18L,C2030626O,20270602,福壽自行揭露
,彰化縣,詠盛商行,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,彰化縣,詠盛商行,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,彰化縣,詠盛商行,福壽大豆沙拉油-3L,C1060526K,20270505,福壽自行揭露
,彰化縣,詠盛商行,福壽大豆沙拉油-3L,C1160626K,20270615,福壽自行揭露
,彰化縣,詠盛商行,福壽大豆沙拉油-3L,C1190526K,20270518,福壽自行揭露
,彰化縣,詠盛商行,福壽大豆沙拉油-3L,C1220426K,20270421,福壽自行揭露
,彰化縣,詠盛商行,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,彰化縣,詠盛商行,福壽好味香油-3L,BL160426L,20280410,福壽自行揭露
,彰化縣,詠盛商行,福壽好味香油-3L,BL240626L,20280607,福壽自行揭露
,彰化縣,詠盛商行,福壽好味香油-500g,BL010626H,20280517,福壽自行揭露
,彰化縣,詠盛商行,福壽炸酥油-18L,BL010626D,20270531,福壽自行揭露
,彰化縣,詠盛商行,福壽炸酥油-18L,BL020626D,20270601,福壽自行揭露
,彰化縣,詠盛商行,福壽炸酥油-18L,BL220626D,20270621,福壽自行揭露
,彰化縣,詠盛商行,福壽炸酥油-18L,BL240426D,20270423,福壽自行揭露
,新北市,貴族世家企業股份有限公司,沙拉油 １８Ｌ,C2160426O,2027/04/15,福壽自行揭露
,新北市,貴族世家企業股份有限公司,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,新北市,貴族世家企業股份有限公司,香油－Ａ ３Ｌ,BS100626L,2028/06/03,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽大豆沙拉油-18L,C2130426P,20270412,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽大豆沙拉油-18L,C2160426O,20270415,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽大豆沙拉油-18L,C2290526P,20270528,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽大豆沙拉油-18L,C2300626P,20270629,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽好味香油-3L,BL240626L,20280607,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽香油-3L,BS100626L,20280603,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽香油-3L,BS150526L,20280428,福壽自行揭露
,新北市,貴族世家企業股份有限公司,福壽香油-3L,BS220426L,20280419,福壽自行揭露
,新北市,超盛食品開發有限公司,沙拉油 １８Ｌ,C2260526O,2027/05/25,福壽自行揭露
,新北市,超盛食品開發有限公司,福壽大豆沙拉油-18L,C2060526O,20270505,福壽自行揭露
,新北市,超盛食品開發有限公司,福壽大豆沙拉油-18L,C2100426O,20270409,福壽自行揭露
,新北市,超盛食品開發有限公司,福壽大豆沙拉油-18L,C2150526O,20270514,福壽自行揭露
,新北市,超盛食品開發有限公司,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,新北市,超盛食品開發有限公司,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,新北市,超盛食品開發有限公司,福壽炸酥油-18L,BL050526D,20270504,福壽自行揭露
,新北市,超盛食品開發有限公司,福壽炸酥油-18L,BL080526D,20270507,福壽自行揭露
,新北市,超盛食品開發有限公司,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,高雄市,鈞友企業社,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,高雄市,鈞友企業社,沙拉油 １８Ｌ,C2270526O,2027/05/26,福壽自行揭露
,高雄市,鈞友企業社,沙拉油 １８Ｌ,C2280526O,2027/05/27,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2050626O,20270604,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2070526O,20270506,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2110626O,20270610,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2130426O,20270412,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2150526O,20270514,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2270526O,20270526,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2280526O,20270527,福壽自行揭露
,高雄市,鈞友企業社,福壽大豆沙拉油-18L,C2290526O,20270528,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL040626D,20270603,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL050526D,20270504,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL050626D,20270604,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL100626D,20270609,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL110626D,20270610,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL120526D,20270511,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL130426D,20270412,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL160426D,20270415,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL230426D,20270422,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL280426D,20270427,福壽自行揭露
,高雄市,鈞友企業社,福壽炸酥油-18L,BL300426D,20270429,福壽自行揭露
,高雄市,鈞友企業社,福壽香油-3L,BS110526L,20280428,福壽自行揭露
,基隆市,隆裕行,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,高雄市,隆億商號,健味香油 ３Ｌ(P*6),BL150426L,2028/04/05,福壽自行揭露
,高雄市,隆億商號,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,高雄市,隆億商號,福壽健味香油-3L,BL080526L,20280428,福壽自行揭露
,高雄市,隆億商號,福壽健味香油-3L,BL130426L,20280402,福壽自行揭露
,高雄市,隆億商號,福壽健味香油-3L,BL150426L,20280405,福壽自行揭露
,臺北市,雅食小吃店,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,臺北市,雅食小吃店,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,臺北市,雅食小吃店,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,臺北市,雅食小吃店,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,臺北市,雅培米堤食品有限公司,沙拉油 １８Ｌ,C2210426O,20270420,福壽自行揭露
,臺北市,雅培米堤食品有限公司,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,臺北市,雅培米堤食品有限公司,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,臺北市,雅培米堤食品有限公司,福壽大豆沙拉油-18L,C2210426O,20270420,福壽自行揭露
,臺北市,雅培米堤食品有限公司,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,臺東縣,順發商行,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,臺北市,順順小館,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,臺北市,順順小館,福壽大豆沙拉油-18L,C2110526O,20270510,福壽自行揭露
,新北市,順農有限公司,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,新北市,順農有限公司,福壽大豆沙拉油-18L,C2110626O,20270610,福壽自行揭露
,新北市,順農有限公司,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,新北市,順農有限公司,福壽香油-3L,BS220426L,20280419,福壽自行揭露
,新北市,黃小英,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,高雄市,黃志堅,沙拉油 １８Ｌ,C2150426O,2027/04/14,福壽自行揭露
,高雄市,黃志堅,沙拉油 １８Ｌ,C2160426O,2027/04/15,福壽自行揭露
,高雄市,黃志堅,沙拉油 １８Ｌ,C2270526O,2027/05/26,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2050626P,20270604,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2110626O,20270610,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2150426O,20270414,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2160426O,20270415,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2220426O,20270421,福壽自行揭露
,高雄市,黃志堅,福壽大豆沙拉油-18L,C2270526O,20270526,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油-18L,BL050626D,20270604,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油-18L,BL080526D,20270507,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油-18L,BL090426D,20270408,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油-18L,BL110626D,20270610,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油-18L,BL120526D,20270511,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油-18L,BL160426D,20270415,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油-18L,BL230426D,20270422,福壽自行揭露
,高雄市,黃志堅,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,新北市,黃宜盈,花生風味精華調合油-2L,BL130426F,20280108,福壽自行揭露
,新北市,黃宜盈,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,新北市,黃宜盈,福壽大豆沙拉油-600CC,C1130526A,20270512,福壽自行揭露
,彰化縣,黃昌固,沙拉油 １８ｋｇ,C2220526P,2027/05/21,福壽自行揭露
,高雄市,黃英傑,福壽好味香油-3L,BL160426L,20280410,福壽自行揭露
,彰化縣,黃哲禹,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,屏東縣,黃黎梅,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,屏東縣,黃黎梅,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,屏東縣,黃黎梅,福壽辣椒油-3L,BL290426F,20280423,福壽自行揭露
,臺南市,黃耀德,沙拉油 １８Ｌ,C2160426O,2027/04/15,福壽自行揭露
,臺南市,黃耀德,沙拉油 １８Ｌ,C2260526O,2027/05/25,福壽自行揭露
,臺南市,黃耀德,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1160426K,2027/04/15,福壽自行揭露
,臺南市,黃耀德,福壽大豆沙拉油-18L,C2050626O,20270604,福壽自行揭露
,臺南市,黃耀德,福壽大豆沙拉油-18L,C2060526O,20270505,福壽自行揭露
,臺南市,黃耀德,福壽大豆沙拉油-18L,C2160426O,20270415,福壽自行揭露
,臺南市,黃耀德,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,臺南市,黃耀德,福壽大豆沙拉油-18L,C2290626O,20270628,福壽自行揭露
,臺南市,黃耀德,福壽大豆沙拉油-3L,C1160426K,20270415,福壽自行揭露
,臺北市,勤穩貿易有限公司,沙拉油 １８ｋｇ,C2220526P,2027/05/21,福壽自行揭露
,臺北市,勤穩貿易有限公司,沙拉油 １８Ｌ,C2150426O,2027/04/14,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-18K,C2090626P,20270608,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-18K,C2270426P,20270426,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-18L,C2150426O,20270414,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-18L,C2150526O,20270514,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-18L(A),C2040626P,20270603,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-18L(A),C2150526P,20270514,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-18L(A),C2220426O,20270421,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-3L,C1100626K,20270609,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽大豆沙拉油-3L,C1120626K,20270611,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽炸酥油-18L,BL010626D,20270531,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽炸酥油-18L,BL050526D,20270504,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽炸酥油-18L,BL150626D,20270614,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽炸酥油-18L,BL170426D,20270416,福壽自行揭露
,臺北市,勤穩貿易有限公司,福壽炸酥油-18L,BL280526D,20270527,福壽自行揭露
,彰化縣,圓寶冷凍食品股份有限公司,福壽大豆沙拉油-18K,C2130426P,20270412,福壽自行揭露
,宜蘭縣,敬安企業有限公司,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,宜蘭縣,敬安企業有限公司,福壽大豆沙拉油-600CC,C1220426A,20270421,福壽自行揭露
,宜蘭縣,敬安企業有限公司,福壽大豆沙拉油-600CC,C1230426A,20270422,福壽自行揭露
,新北市,敬洋股份有限公司,青果多酚精華調合油-2L(外),BL100426A,20280312,福壽自行揭露
,新北市,敬洋股份有限公司,青果多酚精華調合油-2L(外),BL110426A,20280312,福壽自行揭露
,新北市,敬洋股份有限公司,青果多酚精華調合油-2L(外),BL130426A,20280312,福壽自行揭露
,新北市,敬洋股份有限公司,青果多酚精華調合油-2L(外),BL140426A,20280312,福壽自行揭露
,新北市,敬洋股份有限公司,青果多酚精華調合油2L*6入/,箱B L(外14)0426A,20280312,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,福公壽辣椒油-3L,BL050526F,20280423,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,香公油司－Ａ ３Ｌ,BS100626L,2028/06/03,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,福公壽司大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,福公壽司好味香油-3L,BL160426L,20280410,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,福公壽司好味香油-3L,BL190526L,20280428,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,福公壽司胡麻油-3L,BL200426L,20280210,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,福公壽司香油-3L,BS180526L,20280428,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,福公壽司香油-3L,BS220426L,20280419,福壽自行揭露
,臺北市,新加坡商蝦皮娛樂電商有限公司台灣分,福公壽司辣椒油-3L,BL150426F,20280408,福壽自行揭露
,臺中市,新生活興業有限公司,沙拉油 １８Ｌ,C2140426P,20270413,福壽自行揭露
,臺中市,新生活興業有限公司,福壽大豆沙拉油-18K,C2090626P,20270608,福壽自行揭露
,臺中市,新生活興業有限公司,福壽大豆沙拉油-18K,C2270426P,20270426,福壽自行揭露
,臺中市,新生活興業有限公司,福壽大豆沙拉油-18L,C2010626O,20270531,福壽自行揭露
,臺中市,新生活興業有限公司,福壽大豆沙拉油-18L,C2140426P,20270413,福壽自行揭露
,臺中市,新生活興業有限公司,福壽大豆沙拉油-18L,C2230626P,20270622,福壽自行揭露
,臺中市,新生活興業有限公司,福壽大豆沙拉油-3L,C1180526K,20270517,福壽自行揭露
,臺中市,新生活興業有限公司,福壽大豆沙拉油-3L,C1190526K,20270518,福壽自行揭露
,臺中市,新生活興業有限公司,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,臺中市,新生活興業有限公司,福壽炸酥油-18L,BL020626D,20270601,福壽自行揭露
,臺中市,新生活興業有限公司,福壽炸酥油-18L,BL080526D,20270507,福壽自行揭露
,臺中市,新生活興業有限公司,福壽炸酥油-18L,BL080626D,20270607,福壽自行揭露
,臺中市,新生活興業有限公司,福壽炸酥油-18L,BL140426D,20270413,福壽自行揭露
,臺中市,新生活興業有限公司,福壽炸酥油-18L,BL220626D,20270621,福壽自行揭露
,臺中市,新生活興業有限公司,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,臺中市,新生活興業有限公司,福壽健味香油-3L,BL080526L,20280428,福壽自行揭露
,臺北市,新芳卷麵商行,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,臺北市,新芳卷麵商行,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,臺北市,新芳卷麵商行,福壽大豆沙拉油-18L,C2220426O,20270421,福壽自行揭露
,臺北市,新芳卷麵商行,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,彰化縣,新建美,一級黃豆油,313-1150408,20270407,福壽自行揭露
,桃園市,新美華,一級黃豆油,313-1150420,20270419,福壽自行揭露
,桃園市,新美華,一級黃豆油,314-1150608,20270607,福壽自行揭露
,桃園市,新泰隆商行,福壽大豆沙拉油-18L,C2190526P,20270518,福壽自行揭露
,桃園市,新泰隆商行,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,桃園市,新泰隆商行,福壽炸酥油-18L,BL150526D,20270514,福壽自行揭露
,臺北市,新祥紀食品有限公司,沙拉油 １８Ｌ,C2160426O,2027/04/15,福壽自行揭露
,臺北市,新祥紀食品有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1160426K,2027/04/15,福壽自行揭露
,臺北市,新祥紀食品有限公司,花生風味精華調合油-2L,BL130426F,20280108,福壽自行揭露
,臺北市,新祥紀食品有限公司,健味香油 ３Ｌ(P*6),BL240426L,20280419,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18K,C2130426P,20270412,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L,C2050626O,20270604,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L,C2060526O,20270505,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L,C2130426P,20270412,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L,C2160426O,20270415,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L,C2200426O,20270419,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L,C2290526O,20270528,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L(A),C2040626P,20270603,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L(A),C2150526P,20270514,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-18L(A),C2220426O,20270421,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽大豆沙拉油-3L,C1160426K,20270415,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽好味香油-3L,BL160426L,20280410,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽炸酥油-18L,BL080626D,20270607,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽健味香油-3L,BL070526L,20280428,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽健味香油-3L,BL110626L,20280607,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽健味香油-3L,BL240426L,20280419,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽辣椒油-3L,BL050526F,20280423,福壽自行揭露
,臺北市,新祥紀食品有限公司,福壽辣椒油-3L,BL140526F,20280430,福壽自行揭露
,新北市,新隆發,香油－Ａ ３Ｌ,BS040626L,2028/05/31,福壽自行揭露
,新北市,新隆發,福壽香油-3L,BS040626L,20280531,福壽自行揭露
,新北市,新隆發,福壽香油-3L,BS050526L,20280419,福壽自行揭露
,新北市,新隆發,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,高雄市,新裕興麵店,福壽大豆沙拉油-18L,C2130426O,20270412,福壽自行揭露
,新竹市,新濠食品行,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,新竹市,新濠食品行,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,新竹市,新濠食品行,福壽炸酥油 １８Ｌ,BL200526D,2027/05/19,福壽自行揭露
,新竹市,新濠食品行,福壽炸酥油-18L,BL160426D,20270415,福壽自行揭露
,新竹市,新濠食品行,福壽炸酥油-18L,BL200526D,20270519,福壽自行揭露
,新竹市,新濠食品行,福壽炸酥油-18L,BL220626D,20270621,福壽自行揭露
,新北市,楊壬溏,沙拉油 １８ｋｇ,C2220526P,2027/05/21,福壽自行揭露
,新北市,楊壬溏,沙拉油 １８Ｌ,C2270526O,2027/05/26,福壽自行揭露
,新北市,楊壬溏,福壽大豆沙拉油-18K,C2130426P,20270412,福壽自行揭露
